Upper_Age,Region_Code,Reco_Policy_Premium,Reco_Insurance_Type,Lower_Age,Is_Spouse,ID,Holding_Policy_Type,Holding_Policy_Duration,Health Indicator,City_Code,Accomodation_Type,Response
24,524,7110,Individual,24,No,31291,2,1,,C2,Rented,0
72,1888,34611.2,Joint,67,Yes,31292,3,14+,,C2,Owned,0
39,4034,8848,Individual,39,No,31293,2,3,X2,C7,Owned,0
70,841,22932,Individual,70,No,31294,3,12,X2,C9,Owned,0
70,2265,26628,Joint,65,No,31295,3,5,X1,C3,Rented,0
28,694,11268,Individual,28,No,31296,,,X4,C11,Rented,0
25,2864,12258,Individual,25,No,31297,1,4,X3,C3,Rented,1
37,3115,11052,Individual,37,No,31298,,,,C12,Rented,0
53,15,12120,Individual,53,No,31299,3,9,X2,C1,Owned,1
44,1573,15460,Individual,44,No,31300,3,1,X7,C1,Owned,0
24,1624,6670,Individual,24,No,31301,,,X4,C8,Rented,0
60,296,13988,Individual,60,No,31302,4,3,,C9,Owned,0
24,2843,5451.6,Joint,23,Yes,31303,1,2,X1,C15,Owned,0
26,643,9380,Individual,26,No,31304,,,X1,C1,Rented,0
32,649,10560,Individual,32,No,31305,,,X1,C2,Rented,0
29,482,10672,Individual,29,No,31306,3,3,X4,C3,Owned,1
25,4458,7164,Individual,25,No,31307,,,X2,C21,Rented,0
71,2676,17550,Individual,71,No,31308,1,3,X1,C12,Owned,0
65,4288,24774.4,Joint,61,Yes,31309,2,14+,X2,C21,Owned,0
49,2690,20798.4,Joint,44,Yes,31310,3,5,X5,C1,Owned,0
44,995,10880,Individual,44,No,31311,2,6,X4,C9,Owned,0
50,40,11500,Individual,50,No,31312,2,12,X1,C16,Rented,1
43,313,12330,Individual,43,No,31313,3,14+,,C1,Rented,1
62,1419,16944,Individual,62,No,31314,,,X5,C2,Owned,1
45,240,18624,Joint,20,No,31315,1,10,X6,C19,Owned,0
23,1683,13524,Joint,20,Yes,31316,2,2,X2,C16,Owned,1
69,46,22542,Individual,69,No,31317,4,4,X4,C1,Owned,1
22,331,10544,Individual,22,No,31318,,,X1,C22,Rented,1
59,2616,19830,Individual,59,No,31319,,,X2,C2,Owned,0
66,88,21152,Individual,66,No,31320,,,X2,C26,Rented,0
32,79,12640,Individual,32,No,31321,,,X1,C16,Rented,1
42,2958,10192,Individual,42,No,31322,,,X2,C7,Owned,0
54,1674,13302,Individual,54,No,31323,3,5,X3,C2,Rented,0
31,75,10880,Individual,31,No,31324,3,4,X1,C5,Rented,1
26,1442,6828,Individual,26,No,31325,3,3,X3,C9,Rented,1
65,3669,27104,Joint,60,Yes,31326,4,1,X4,C33,Owned,1
36,38,9772,Individual,36,No,31327,,,X2,C1,Rented,0
70,111,38764.8,Joint,18,No,31328,,,X1,C23,Owned,0
41,2955,21920,Joint,39,Yes,31329,1,4,X4,C3,Owned,0
37,128,13400,Individual,37,No,31330,1,2,X3,C3,Owned,0
75,571,21360,Individual,75,No,31331,3,14+,X1,C10,Owned,0
29,1093,7956,Individual,29,No,31332,2,6,X6,C2,Rented,1
31,50,12816,Individual,31,No,31333,1,1,X4,C15,Owned,0
59,1935,25958.4,Joint,23,Yes,31334,1,11,X2,C24,Owned,0
43,1722,15024,Individual,43,No,31335,2,5,,C19,Owned,0
56,5387,18210,Individual,56,No,31336,3,1,X3,C2,Owned,0
22,2773,6300,Individual,22,No,31337,2,1,X1,C11,Rented,1
28,2180,4960,Individual,28,No,31338,,,,C2,Rented,1
55,1127,13112,Individual,55,No,31339,2,5,X2,C24,Owned,0
29,3396,8806,Individual,29,No,31340,,,X2,C7,Owned,1
28,2153,7512,Individual,28,No,31341,,,X1,C1,Rented,1
31,167,11840,Individual,31,No,31342,2,3,,C6,Rented,1
67,2885,16912,Individual,67,No,31343,3,14+,X4,C3,Owned,1
45,167,9216,Individual,45,No,31344,3,14+,X2,C6,Owned,0
24,2936,6040,Individual,24,No,31345,,,X2,C7,Owned,1
59,3069,12440,Individual,59,No,31346,2,3,X1,C18,Rented,0
44,2421,12620,Individual,44,No,31347,4,14+,X4,C20,Owned,0
30,124,16508.8,Joint,29,No,31348,1,1,X1,C10,Rented,0
46,1411,10260,Individual,46,No,31349,1,1,X3,C6,Owned,0
20,493,12656,Individual,20,No,31350,,,X1,C3,Rented,0
73,2904,20268,Individual,73,No,31351,3,9,X1,C7,Owned,0
28,1670,9072,Individual,28,No,31352,3,2,X1,C1,Rented,0
66,1596,20800,Individual,66,No,31353,,,,C4,Owned,0
21,3144,10832,Individual,21,No,31354,,,X1,C24,Rented,0
42,67,16077.6,Joint,21,No,31355,,,X3,C34,Owned,1
42,1668,15072,Individual,42,No,31356,3,11,X4,C10,Owned,0
61,2594,17340,Individual,61,No,31357,4,14+,,C32,Rented,1
26,133,10192,Individual,26,No,31358,,,X2,C2,Owned,0
69,3994,16900,Individual,69,No,31359,3,14+,X3,C2,Rented,1
75,2,17820,Individual,75,No,31360,3,4,X2,C22,Owned,0
56,998,13354,Individual,56,No,31361,2,1,X2,C7,Owned,0
28,1137,7800,Individual,28,No,31362,3,2,X1,C15,Owned,0
24,793,6110,Individual,24,No,31363,4,3,X2,C4,Rented,0
75,1634,18510,Individual,75,No,31364,3,14+,X2,C1,Rented,1
52,1769,14212,Individual,52,No,31365,4,3,X2,C10,Owned,0
23,1243,7932,Individual,23,No,31366,1,1,X2,C3,Owned,1
64,1,12518,Individual,64,No,31367,1,2,X4,C23,Rented,1
47,3117,12660,Individual,47,No,31368,4,3,X5,C4,Rented,0
54,266,16905.6,Joint,48,Yes,31369,4,7,X2,C4,Owned,0
24,1725,12176,Individual,24,No,31370,,,X5,C2,Rented,1
57,2277,18579,Joint,55,Yes,31371,,,X1,C15,Owned,0
47,648,10496,Individual,47,No,31372,3,4,,C10,Rented,0
66,1223,24102.4,Joint,27,No,31373,4,8,X4,C15,Owned,1
69,2608,22131.2,Joint,67,Yes,31374,,,X4,C8,Owned,1
30,2373,6780,Individual,30,No,31375,3,3,X2,C25,Owned,0
72,2357,18420,Individual,72,No,31376,,,X2,C1,Owned,1
30,389,8666,Individual,30,No,31377,3,1,X3,C7,Owned,1
22,1964,10080,Individual,22,No,31378,1,1,,C15,Rented,1
68,1369,21075.6,Joint,67,Yes,31379,2,9,X2,C1,Owned,0
52,248,13824,Individual,52,No,31380,3,14,X3,C4,Owned,0
75,2475,22746,Individual,75,No,31381,3,8,X4,C5,Owned,0
41,56,17942.4,Joint,31,Yes,31382,2,6,X3,C3,Owned,1
64,1064,14304,Individual,64,No,31383,2,1,,C6,Owned,0
59,458,22638,Joint,53,No,31384,3,14+,X1,C1,Owned,0
46,585,16440,Individual,46,No,31385,1,1,,C12,Rented,0
26,2964,7836,Individual,26,No,31386,1,1,,C17,Rented,0
38,134,12960,Individual,38,No,31387,3,9,,C1,Owned,0
56,319,24086.4,Joint,54,Yes,31388,4,1,X5,C11,Owned,0
61,539,16272,Individual,61,No,31389,2,4,X6,C5,Rented,1
66,381,30688,Joint,65,Yes,31390,1,6,X1,C1,Owned,0
24,1842,6264,Individual,24,No,31391,,,,C17,Owned,0
49,757,18564,Joint,39,No,31392,3,14+,X2,C1,Owned,0
24,1822,8162,Individual,24,No,31393,,,,C14,Rented,0
22,4059,4944,Individual,22,No,31394,,,,C6,Rented,1
75,3325,19712,Individual,75,No,31395,3,3,X2,C3,Rented,1
20,5323,7464,Individual,20,No,31396,,,X1,C18,Rented,0
49,2228,9568,Individual,49,No,31397,,,X6,C5,Owned,0
75,2037,17248,Individual,75,No,31398,4,11,,C1,Owned,0
23,151,6130,Individual,23,No,31399,,,,C4,Owned,0
75,921,17836,Individual,75,No,31400,,,X2,C2,Owned,1
48,549,14950,Individual,48,No,31401,4,7,X1,C20,Owned,1
23,150,9904,Individual,23,No,31402,3,1,X4,C34,Owned,0
38,1040,12280,Individual,38,No,31403,2,3,X2,C17,Rented,0
23,2731,9456,Individual,23,No,31404,,,X3,C9,Rented,0
37,2256,8470,Individual,37,No,31405,,,X1,C11,Owned,0
75,255,20916,Individual,75,No,31406,3,8,X1,C1,Owned,0
75,107,19754,Individual,75,No,31407,3,4,X3,C2,Owned,0
68,15,28224,Joint,62,Yes,31408,4,14+,,C1,Owned,0
56,1793,14388,Individual,56,No,31409,3,5,X2,C2,Owned,1
24,3743,10560,Individual,24,No,31410,,,X2,C3,Rented,0
31,4695,11610,Individual,31,No,31411,2,2,,C24,Owned,0
63,1120,21184,Individual,63,No,31412,,,X3,C5,Rented,0
75,1462,29836.8,Joint,72,Yes,31413,3,10,X4,C1,Owned,0
47,1006,10192,Individual,47,No,31414,1,1,,C15,Rented,0
22,329,3840,Individual,22,No,31415,1,1,X2,C16,Rented,0
42,3814,16025.6,Joint,21,Yes,31416,1,2,X3,C24,Owned,0
44,1660,13540,Individual,44,No,31417,,,,C5,Owned,0
59,17,15626,Individual,59,No,31418,2,14,X4,C2,Owned,0
65,1353,25251.2,Joint,19,No,31419,3,9,X2,C9,Rented,0
57,1305,14274,Individual,57,No,31420,,,,C6,Owned,0
64,2514,19168,Individual,64,No,31421,4,11,X1,C17,Owned,0
25,3623,13770,Individual,25,No,31422,,,X2,C2,Rented,0
38,1,8554,Individual,38,No,31423,3,4,X1,C23,Owned,0
70,3409,23912,Joint,64,Yes,31424,3,4,X1,C9,Owned,0
44,2644,13824,Joint,42,Yes,31425,4,5,,C18,Owned,0
75,1481,21984,Individual,75,No,31426,3,2,,C2,Owned,0
26,1800,7090,Individual,26,No,31427,,,X1,C9,Rented,0
44,541,17724,Joint,37,Yes,31428,4,8,X1,C8,Rented,0
64,3054,14322,Individual,64,No,31429,1,4,,C1,Owned,0
33,1475,11088,Individual,33,No,31430,3,3,X1,C3,Owned,0
24,357,6210,Individual,24,No,31431,1,1,X6,C4,Rented,1
50,177,11720,Individual,50,No,31432,2,3,X6,C23,Rented,0
21,3061,5296,Individual,21,No,31433,,,X3,C1,Rented,0
60,3191,32544,Joint,22,No,31434,1,4,X2,C1,Rented,1
42,1233,8694,Individual,42,No,31435,2,11,,C2,Owned,0
47,3221,14124,Individual,47,No,31436,3,7,X1,C16,Owned,0
73,3249,31225.6,Joint,71,Yes,31437,3,14+,X4,C7,Owned,0
71,867,20850,Individual,71,No,31438,3,6,X1,C2,Owned,0
43,342,9424,Individual,43,No,31439,,,X2,C1,Owned,0
37,4388,8204,Individual,37,No,31440,,,X1,C3,Owned,0
65,2600,21148,Individual,65,No,31441,,,X1,C3,Rented,1
75,581,20536,Individual,75,No,31442,,,X5,C1,Owned,1
68,1491,25702.4,Joint,65,Yes,31443,,,X2,C20,Owned,0
51,334,15696,Individual,51,No,31444,,,X3,C19,Rented,0
57,1023,16320,Individual,57,No,31445,2,2,X1,C1,Owned,1
51,931,16926,Individual,51,No,31446,,,X2,C3,Owned,0
20,2462,4200,Individual,20,No,31447,,,,C3,Owned,0
23,166,8358,Individual,23,No,31448,,,,C29,Rented,0
24,4018,9464,Individual,24,No,31449,,,X2,C3,Rented,0
73,3896,32371.2,Joint,69,Yes,31450,3,3,X2,C1,Rented,0
34,1328,5960,Individual,34,No,31451,3,8,X2,C3,Rented,0
67,2287,21114,Individual,67,No,31452,3,9,,C2,Owned,0
30,3281,13420,Individual,30,No,31453,2,1,X4,C13,Rented,1
42,2897,9898,Individual,42,No,31454,,,X1,C1,Rented,1
67,244,19740,Individual,67,No,31455,1,1,X1,C1,Owned,0
22,378,9296,Individual,22,No,31456,,,X3,C22,Rented,0
31,175,8974,Individual,31,No,31457,2,2,X4,C11,Owned,0
55,2261,13804,Individual,55,No,31458,2,14,X1,C17,Owned,0
42,87,13112,Individual,42,No,31459,3,4,X2,C3,Owned,1
36,1442,8876,Individual,36,No,31460,3,1,X1,C9,Rented,0
32,29,14140,Individual,32,No,31461,1,2,X6,C10,Rented,0
25,1704,11628,Individual,25,No,31462,,,X1,C27,Rented,0
59,1304,16828,Individual,59,No,31463,3,3,X4,C11,Rented,0
53,4195,23731.2,Joint,29,Yes,31464,1,2,,C21,Owned,0
21,2453,10928,Individual,21,No,31465,1,1,X3,C28,Rented,0
25,3727,5320,Individual,25,No,31466,,,X1,C2,Rented,0
25,786,8960,Individual,25,No,31467,,,,C7,Rented,0
37,1318,10764,Individual,37,No,31468,,,X2,C1,Owned,0
49,4426,12140,Individual,49,No,31469,1,14+,X1,C28,Rented,0
75,27,20250,Individual,75,No,31470,1,4,,C1,Owned,0
73,1937,19110,Individual,73,No,31471,3,7,X4,C3,Rented,0
54,1082,15912,Individual,54,No,31472,4,6,,C2,Rented,0
48,3803,16770,Individual,48,No,31473,,,X1,C1,Rented,0
23,682,8340,Individual,23,No,31474,3,1,X5,C1,Rented,0
53,2211,16996,Individual,53,No,31475,4,2,X1,C10,Owned,0
34,1418,7548,Individual,34,No,31476,4,13,,C3,Owned,1
46,1697,12520,Individual,46,No,31477,3,7,X5,C7,Owned,0
56,812,17160,Individual,56,No,31478,1,8,X2,C1,Owned,0
27,1164,4848,Individual,27,No,31479,,,X2,C13,Owned,0
23,2500,3582,Individual,23,No,31480,,,X2,C17,Rented,0
66,187,26499.2,Joint,60,Yes,31481,4,6,X1,C2,Owned,0
26,4333,11862,Individual,26,No,31482,,,,C1,Rented,0
42,896,12492,Individual,42,No,31483,,,X3,C3,Owned,0
32,2095,10144,Individual,32,No,31484,4,2,X3,C8,Rented,0
74,5,19136,Individual,74,No,31485,,,X4,C1,Owned,0
63,327,23712,Joint,62,Yes,31486,,,X1,C1,Owned,0
49,1166,13178,Individual,49,No,31487,1,1,X3,C23,Rented,0
53,3292,17186,Individual,53,No,31488,,,,C3,Rented,1
28,3234,5930,Individual,28,No,31489,,,X1,C19,Rented,0
52,2222,15926.4,Joint,42,Yes,31490,4,5,,C1,Owned,0
43,628,10672,Individual,43,No,31491,2,3,,C4,Rented,1
53,644,17724,Individual,53,No,31492,3,14+,,C1,Owned,1
28,224,6930,Individual,28,No,31493,,,X1,C10,Rented,0
24,2411,5296,Individual,24,No,31494,,,X4,C14,Owned,0
52,647,13530,Individual,52,No,31495,1,14+,X1,C19,Rented,0
32,5321,8764,Individual,32,No,31496,1,11,X5,C21,Owned,0
52,177,11770,Individual,52,No,31497,2,14+,X3,C23,Owned,1
28,1258,6732,Individual,28,No,31498,,,,C6,Rented,0
68,2752,15984,Individual,68,No,31499,,,X4,C7,Owned,0
53,2680,15704,Individual,53,No,31500,4,5,,C10,Owned,0
30,3481,14537.6,Joint,29,Yes,31501,,,,C9,Owned,0
36,2102,7588,Individual,36,No,31502,1,7,,C14,Rented,0
55,928,13794,Individual,55,No,31503,3,2,X1,C9,Rented,0
24,784,8344,Individual,24,No,31504,,,X1,C29,Rented,1
49,205,12042,Individual,49,No,31505,3,1,X2,C1,Owned,0
49,2183,11412,Individual,49,No,31506,3,1,X1,C8,Owned,0
46,4291,10692,Individual,46,No,31507,2,7,X1,C21,Owned,0
51,45,12700,Individual,51,No,31508,2,3,X2,C10,Owned,1
44,202,17001.6,Joint,36,Yes,31509,2,12,X4,C6,Owned,0
23,44,11858,Joint,22,No,31510,1,2,X2,C13,Rented,0
22,422,7300,Individual,22,No,31511,,,X1,C5,Rented,0
22,3336,8748,Individual,22,No,31512,,,X2,C2,Rented,0
28,4261,8582,Individual,28,No,31513,1,4,X2,C1,Rented,1
53,2886,12456,Individual,53,No,31514,1,6,,C2,Owned,0
23,2041,5736,Individual,23,No,31515,4,3,X1,C1,Rented,0
39,1332,6732,Individual,39,No,31516,3,14+,X4,C25,Owned,0
75,4305,32748.8,Joint,71,Yes,31517,3,1,X6,C2,Owned,0
64,754,16042,Individual,64,No,31518,3,3,X6,C10,Owned,0
21,2185,10276,Individual,21,No,31519,1,1,X1,C24,Owned,0
22,1348,7764,Individual,22,No,31520,2,2,X3,C15,Rented,1
38,2143,11712,Individual,38,No,31521,,,X2,C9,Rented,0
44,2507,12720,Individual,44,No,31522,2,5,X1,C7,Rented,0
45,2232,16544,Individual,45,No,31523,2,13,X4,C3,Owned,0
55,5272,13598,Individual,55,No,31524,2,14+,,C20,Rented,0
50,3373,11640,Individual,50,No,31525,2,1,,C4,Owned,0
75,3879,28416,Joint,70,Yes,31526,3,14+,,C13,Owned,0
20,850,6040,Individual,20,No,31527,,,X2,C16,Rented,0
44,1237,16659,Joint,19,Yes,31528,2,3,X1,C4,Owned,0
75,84,22608,Individual,75,No,31529,2,14+,X1,C12,Rented,0
55,2333,13464,Individual,55,No,31530,3,14+,X3,C1,Owned,0
55,56,16632,Individual,55,No,31531,2,3,X1,C3,Owned,0
23,3906,3954,Individual,23,No,31532,2,2,X3,C18,Owned,0
53,1512,13280,Individual,53,No,31533,3,14+,X4,C2,Owned,0
24,1677,6500,Individual,24,No,31534,,,X2,C5,Rented,0
19,107,6000,Individual,19,No,31535,,,X1,C2,Rented,0
36,1191,8772,Individual,36,No,31536,,,X1,C15,Rented,0
30,175,8358,Individual,30,No,31537,3,8,,C11,Owned,1
28,861,12996,Individual,28,No,31538,3,8,X5,C5,Rented,0
34,1302,11040,Individual,34,No,31539,1,1,,C9,Owned,1
29,4329,14400,Joint,25,Yes,31540,4,2,X4,C1,Owned,0
21,393,5248,Individual,21,No,31541,,,X1,C10,Rented,1
75,556,22610,Individual,75,No,31542,2,14+,X3,C1,Owned,0
52,41,13904,Individual,52,No,31543,2,13,X1,C3,Rented,0
22,2323,10384,Individual,22,No,31544,2,2,X3,C6,Rented,0
22,1102,3852,Individual,22,No,31545,,,X2,C14,Rented,0
71,3929,20010,Individual,71,No,31546,1,2,X2,C1,Owned,0
57,1488,19824,Joint,49,Yes,31547,3,7,X1,C29,Owned,0
20,3032,3612,Individual,20,No,31548,,,X2,C4,Rented,0
27,1716,9296,Individual,27,No,31549,,,X1,C3,Owned,0
54,2754,28686,Joint,44,Yes,31550,,,X3,C1,Owned,1
22,1161,14568,Joint,20,No,31551,3,2,,C18,Rented,1
36,1296,12280,Individual,36,No,31552,,,X2,C17,Rented,0
38,331,9728,Individual,38,No,31553,,,X4,C22,Owned,0
43,3387,20460,Joint,42,Yes,31554,3,14+,X1,C9,Rented,0
27,991,8204,Individual,27,No,31555,,,,C13,Rented,0
41,1681,8526,Individual,41,No,31556,,,,C20,Rented,0
22,3498,10880,Individual,22,No,31557,,,,C1,Rented,0
75,6164,17130,Individual,75,No,31558,,,X2,C17,Owned,0
32,472,12960,Individual,32,No,31559,,,X2,C22,Rented,0
26,458,8544,Individual,26,No,31560,4,1,X5,C1,Owned,0
55,1008,23898,Joint,51,Yes,31561,,,X1,C4,Owned,0
74,2971,19856,Individual,74,No,31562,3,2,X6,C4,Owned,1
75,38,20298,Individual,75,No,31563,2,4,,C1,Owned,0
43,2981,20605.2,Joint,16,Yes,31564,3,1,,C16,Owned,0
40,1253,9114,Individual,40,No,31565,3,4,X2,C10,Owned,0
46,2102,10584,Individual,46,No,31566,,,,C14,Owned,0
27,2123,16083.2,Joint,24,No,31567,,,X2,C8,Rented,0
46,2088,13776,Individual,46,No,31568,4,1,X1,C2,Owned,1
62,1126,17490,Individual,62,No,31569,1,1,X1,C19,Owned,0
65,674,14760,Individual,65,No,31570,4,10,X2,C2,Owned,0
75,3015,21672,Individual,75,No,31571,3,3,X1,C3,Owned,0
23,3341,6490,Individual,23,No,31572,2,1,X1,C1,Rented,0
47,212,13552,Individual,47,No,31573,3,14+,X3,C8,Rented,0
71,383,26566.4,Joint,55,Yes,31574,2,2,X5,C11,Rented,1
62,1399,12782,Individual,62,No,31575,4,7,X4,C1,Owned,0
59,4753,26124,Joint,35,No,31576,,,X2,C21,Owned,0
31,1020,12460,Individual,31,No,31577,3,6,X1,C13,Owned,1
26,3073,5032,Individual,26,No,31578,4,2,,C3,Rented,0
28,228,13464,Individual,28,No,31579,,,X7,C15,Rented,0
25,1465,9506,Individual,25,No,31580,2,2,X1,C17,Rented,0
61,387,16100,Individual,61,No,31581,1,1,X1,C4,Rented,0
69,907,17108,Individual,69,No,31582,3,1,,C1,Owned,1
30,2598,9072,Individual,30,No,31583,4,2,,C16,Owned,0
27,3297,7896,Individual,27,No,31584,2,2,X1,C6,Rented,0
25,1,7356,Individual,25,No,31585,4,2,,C23,Rented,0
70,149,18592,Individual,70,No,31586,,,X3,C2,Owned,0
25,2635,7272,Individual,25,No,31587,,,,C4,Rented,0
30,3910,7272,Individual,30,No,31588,,,X4,C7,Owned,0
53,1413,20580,Joint,51,Yes,31589,1,2,,C6,Rented,0
57,2168,18264,Individual,57,No,31590,1,1,X1,C2,Owned,0
54,741,13608,Individual,54,No,31591,3,14+,X2,C1,Owned,0
55,3420,17160,Individual,55,No,31592,3,14+,X3,C2,Owned,0
21,3949,9800,Individual,21,No,31593,,,,C2,Rented,0
71,3221,25830,Joint,70,Yes,31594,4,4,X2,C16,Rented,0
25,1371,10592,Individual,25,No,31595,,,X2,C1,Rented,1
19,360,2624,Individual,19,No,31596,,,X3,C4,Rented,1
75,1797,22112,Individual,75,No,31597,1,1,X1,C7,Owned,0
21,5514,4080,Individual,21,No,31598,,,,C11,Rented,1
27,3245,5176,Individual,27,No,31599,1,2,X3,C4,Rented,1
54,649,13380,Individual,54,No,31600,2,1,X3,C2,Rented,1
43,2849,24192,Joint,20,Yes,31601,3,4,X1,C7,Owned,1
29,192,11270.4,Joint,25,Yes,31602,4,8,X2,C2,Owned,0
20,468,3996,Individual,20,No,31603,,,X1,C20,Rented,0
45,431,13312,Individual,45,No,31604,,,X2,C4,Owned,0
25,773,8208,Individual,25,No,31605,,,X2,C34,Rented,0
56,3200,16770,Individual,56,No,31606,,,X6,C13,Rented,0
66,3915,22336,Individual,66,No,31607,3,4,X2,C2,Owned,1
62,1224,17580,Individual,62,No,31608,4,9,X1,C27,Owned,0
40,383,9114,Individual,40,No,31609,,,X2,C11,Owned,0
35,3310,11540,Individual,35,No,31610,2,4,X3,C4,Owned,0
21,416,13977.6,Joint,20,Yes,31611,,,X2,C13,Rented,0
29,2446,5650,Individual,29,No,31612,3,2,X5,C13,Rented,0
68,15,20096,Individual,68,No,31613,4,3,X5,C1,Owned,1
66,4716,14532,Individual,66,No,31614,4,3,X2,C23,Owned,0
41,895,14806,Individual,41,No,31615,,,X2,C12,Rented,1
63,616,13872,Individual,63,No,31616,3,3,X5,C1,Owned,0
43,790,13904,Individual,43,No,31617,1,10,X2,C1,Owned,0
26,910,9030,Individual,26,No,31618,,,X4,C2,Owned,0
49,2689,28288,Joint,46,Yes,31619,3,14,X1,C1,Owned,1
57,2302,12460,Individual,57,No,31620,,,X3,C26,Rented,1
28,712,11744,Individual,28,No,31621,3,2,X2,C2,Rented,0
24,4495,11312,Individual,24,No,31622,3,3,,C2,Rented,0
49,1876,27066,Joint,26,Yes,31623,,,,C2,Rented,1
48,247,16640,Individual,48,No,31624,3,11,X1,C10,Owned,1
75,217,21384,Individual,75,No,31625,,,X2,C1,Owned,1
69,1722,22344,Joint,58,Yes,31626,4,14+,X6,C19,Owned,0
51,5448,19068,Individual,51,No,31627,1,1,X5,C2,Owned,1
75,353,17052,Individual,75,No,31628,3,14+,X3,C2,Owned,1
22,1410,10608,Individual,22,No,31629,,,,C10,Rented,0
68,671,19252.8,Joint,66,Yes,31630,,,X2,C9,Owned,1
72,4095,20332,Individual,72,No,31631,3,4,X1,C4,Owned,0
35,1821,13794,Individual,35,No,31632,3,4,,C3,Owned,0
65,2531,22338,Individual,65,No,31633,3,2,X2,C2,Owned,0
34,1078,11860,Individual,34,No,31634,,,,C3,Owned,1
49,1925,12640,Individual,49,No,31635,3,11,X1,C1,Owned,0
60,2974,18480,Individual,60,No,31636,2,7,X1,C12,Owned,0
29,22,6110,Individual,29,No,31637,,,X1,C16,Owned,0
25,4109,11052,Individual,25,No,31638,,,,C21,Owned,0
55,1274,16302,Individual,55,No,31639,1,14+,X2,C1,Owned,0
30,1226,12420,Individual,30,No,31640,,,X4,C9,Owned,1
53,2194,15696,Individual,53,No,31641,,,X1,C2,Owned,1
56,1364,24960,Joint,20,No,31642,,,X3,C24,Owned,1
32,4655,10880,Individual,32,No,31643,1,5,X2,C1,Rented,0
37,1223,9712,Individual,37,No,31644,1,3,X1,C15,Rented,0
75,1371,17444,Individual,75,No,31645,2,14+,X5,C1,Owned,1
56,98,17276,Individual,56,No,31646,3,14+,X4,C11,Rented,1
63,25,14424,Individual,63,No,31647,,,X1,C1,Owned,0
34,688,11100,Individual,34,No,31648,1,1,X4,C4,Owned,0
65,4467,20700,Individual,65,No,31649,,,X2,C2,Rented,0
51,556,13704,Individual,51,No,31650,3,2,X2,C1,Owned,0
56,501,18810,Joint,50,Yes,31651,2,9,X1,C29,Owned,0
36,3859,9128,Individual,36,No,31652,2,2,X1,C3,Rented,0
75,122,20880,Individual,75,No,31653,,,X4,C6,Owned,0
41,1129,8260,Individual,41,No,31654,,,X4,C23,Owned,0
53,933,16406,Individual,53,No,31655,,,,C2,Rented,0
61,414,13848,Individual,61,No,31656,3,3,X2,C20,Owned,0
60,611,16952,Individual,60,No,31657,,,,C1,Rented,0
31,574,11448,Individual,31,No,31658,2,1,X3,C23,Rented,0
32,992,11286,Individual,32,No,31659,3,4,X2,C3,Rented,0
75,207,28308,Joint,31,No,31660,3,5,,C1,Owned,0
19,1606,2624,Individual,19,No,31661,,,X1,C13,Rented,0
53,1512,23794.4,Joint,38,Yes,31662,3,4,X1,C2,Rented,0
57,2013,17264,Individual,57,No,31663,3,11,X3,C2,Owned,0
35,276,11898,Individual,35,No,31664,1,1,X4,C18,Rented,0
57,1201,11900,Individual,57,No,31665,1,2,X1,C4,Rented,1
66,448,31590.4,Joint,55,Yes,31666,,,X2,C1,Owned,0
39,782,10998,Individual,39,No,31667,1,1,,C10,Rented,0
40,967,19958.4,Joint,19,Yes,31668,3,4,,C9,Owned,0
25,2661,5800,Individual,25,No,31669,4,1,X1,C7,Owned,1
62,3632,13222,Individual,62,No,31670,3,12,,C2,Owned,0
22,2808,6300,Individual,22,No,31671,,,X3,C9,Rented,0
67,4900,22304,Individual,67,No,31672,3,5,X1,C2,Owned,0
46,490,10752,Individual,46,No,31673,2,3,,C10,Owned,0
34,140,5870,Individual,34,No,31674,1,4,,C23,Owned,1
21,2600,8532,Individual,21,No,31675,,,X3,C3,Rented,0
58,1114,14476,Individual,58,No,31676,3,6,X4,C1,Owned,0
49,5,15888,Joint,47,Yes,31677,4,9,,C1,Owned,0
55,356,21000,Individual,55,No,31678,1,1,X1,C3,Rented,0
23,286,5632,Individual,23,No,31679,,,,C2,Rented,0
21,253,6220,Individual,21,No,31680,,,X1,C6,Owned,0
40,1071,7560,Individual,40,No,31681,3,3,X2,C16,Rented,1
27,5200,5056,Individual,27,No,31682,1,2,X1,C21,Rented,0
27,596,9632,Individual,27,No,31683,,,X2,C4,Owned,0
74,1248,18848,Individual,74,No,31684,,,X6,C26,Rented,0
40,3837,16665.6,Joint,18,No,31685,3,8,X1,C6,Owned,0
26,1805,12528,Individual,26,No,31686,1,4,,C1,Rented,1
67,1801,31932.8,Joint,66,Yes,31687,3,8,X3,C1,Owned,1
63,702,11814,Individual,63,No,31688,,,,C9,Rented,1
75,5503,23424,Individual,75,No,31689,1,2,X2,C12,Owned,0
61,2452,19496.4,Joint,57,Yes,31690,3,14+,X2,C2,Owned,0
54,1572,13882,Individual,54,No,31691,3,1,X5,C6,Owned,0
33,508,6510,Individual,33,No,31692,,,X3,C1,Owned,0
57,56,25420.8,Joint,52,Yes,31693,1,14,X2,C3,Owned,0
39,1095,13684,Individual,39,No,31694,1,8,X3,C4,Owned,0
47,2947,14938,Individual,47,No,31695,,,X4,C10,Rented,0
56,1145,22142.4,Joint,22,No,31696,,,X1,C3,Owned,0
71,78,24024,Joint,67,Yes,31697,4,2,X4,C1,Owned,0
27,707,5064,Individual,27,No,31698,2,7,X2,C3,Owned,0
